community,river.name,sample_number,species,date,latitude,longitude,fishes_id,stock_clean,species_clean
Wemindji,SabacunicaRiver/MoarBay,S30,Cisco,25-02-2021,52.9261,-78.701491,coarSABs_030-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S31,Cisco,25-02-2021,52.9261,-78.701491,coarSABs_031-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S32,Cisco,25-02-2021,52.9261,-78.701491,coarSABs_032-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S33,Cisco,25-02-2021,52.9261,-78.701491,coarSABs_033-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S34,Cisco,26-02-2021,52.9261,-78.701491,coarSABs_034-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S35,Cisco,26-02-2021,52.9261,-78.701491,coarSABs_035-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S36,Cisco,26-02-2021,52.9261,-78.701491,coarSABs_036-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S37,Cisco,04-03-2021,52.9261,-78.701491,coarSABs_037-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S38,Cisco,04-03-2021,52.9261,-78.701491,coarSABs_038-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S39,Cisco,04-03-2021,52.9261,-78.701491,coarSABs_039-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S40,Cisco,04-03-2021,52.9261,-78.701491,coarSABs_040-21,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S1,Cisco,14-10-2020,52.833,-78.76607,coarSABs_001-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S2,Cisco,14-10-2020,52.833,-78.76607,coarSABs_002-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S3,Cisco,14-10-2020,52.833,-78.76607,coarSABs_003-20,Source,Cisco
Waskaganish,UpichunArea,M4,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_004-20,Mixed,Cisco
Waskaganish,UpichunArea,M5,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_005-20,Mixed,Cisco
Waskaganish,UpichunArea,M6,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_006-20,Mixed,Cisco
Waskaganish,UpichunArea,M7,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_007-20,Mixed,Cisco
Waskaganish,UpichunArea,M8,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_008-20,Mixed,Cisco
Waskaganish,UpichunArea,M9,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_009-20,Mixed,Cisco
Waskaganish,UpichunArea,M10,Cisco,22-07-2020,51.9558,-78.872863,coarWASm_010-20,Mixed,Cisco
Waskaganish,UpichunArea,M11,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_011-20,Mixed,Cisco
Waskaganish,UpichunArea,M12,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_012-20,Mixed,Cisco
Waskaganish,UpichunArea,M13,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_013-20,Mixed,Cisco
Waskaganish,UpichunArea,M14,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_014-20,Mixed,Cisco
Waskaganish,UpichunArea,M15,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_015-20,Mixed,Cisco
Waskaganish,UpichunArea,M16,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_016-20,Mixed,Cisco
Waskaganish,UpichunArea,M17,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_017-20,Mixed,Cisco
Waskaganish,UpichunArea,M18,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_018-20,Mixed,Cisco
Waskaganish,UpichunArea,M19,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_019-20,Mixed,Cisco
Waskaganish,UpichunArea,M20,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_020-20,Mixed,Cisco
Waskaganish,UpichunArea,M21,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_021-20,Mixed,Cisco
Waskaganish,UpichunArea,M22,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_022-20,Mixed,Cisco
Waskaganish,UpichunArea,M23,Cisco,22-07-2020,51.9505,-78.830081,coarWASm_023-20,Mixed,Cisco
Waskaganish,Upichun/SisichisinikuArea,M1,Cisco,17-07-2020,51.9505,-78.830081,coarWASm_001-20,Mixed,Cisco
Waskaganish,Upichun/SisichisinikuArea,M2,Cisco,17-07-2020,51.9505,-78.830081,coarWASm_002-20,Mixed,Cisco
Waskaganish,Upichun/SisichisinikuArea,M3,Cisco,17-07-2020,51.9505,-78.830081,coarWASm_003-20,Mixed,Cisco
Wemindji,SabacunicaRiver/MoarBay,S4,Cisco,14-10-2020,52.833,-78.76607,coarSABs_004-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S5,Cisco,14-10-2020,52.833,-78.76607,coarSABs_005-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S6,Cisco,14-10-2020,52.833,-78.76607,coarSABs_006-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S7,Cisco,14-10-2020,52.833,-78.76607,coarSABs_007-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S8,Cisco,14-10-2020,52.833,-78.76607,coarSABs_008-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S9,Cisco,14-10-2020,52.833,-78.76607,coarSABs_009-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S10,Cisco,14-10-2020,52.833,-78.76607,coarSABs_010-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S11,Cisco,14-10-2020,52.833,-78.76607,coarSABs_011-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S12,Cisco,14-10-2020,52.833,-78.76607,coarSABs_012-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S13,Cisco,14-10-2020,52.833,-78.76607,coarSABs_013-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S14,Cisco,14-10-2020,52.833,-78.76607,coarSABs_014-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S15,Cisco,14-10-2020,52.833,-78.76607,coarSABs_015-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S16,Cisco,14-10-2020,52.833,-78.76607,coarSABs_016-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S17,Cisco,17-10-2020,52.833,-78.76607,coarSABs_017-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S18,Cisco,17-10-2020,52.833,-78.76607,coarSABs_018-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S19,Cisco,17-10-2020,52.833,-78.76607,coarSABs_019-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S20,Cisco,17-10-2020,52.833,-78.76607,coarSABs_020-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S21,Cisco,17-10-2020,52.833,-78.76607,coarSABs_021-20,Source,Cisco
Wemindji,SabacunicaRiver/MoarBay,S22,Cisco,17-10-2020,52.833,-78.76607,coarSABs_022-20,Source,Cisco
Wemindji,WhitemanPoint,M56,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_056-21,Mixed,Cisco
Wemindji,WhitemanPoint,M57,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_057-21,Mixed,Cisco
Wemindji,WhitemanPoint,M58,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_058-21,Mixed,Cisco
Wemindji,WhitemanPoint,M59,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_059-21,Mixed,Cisco
Wemindji,WhitemanPoint,M60,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_060-21,Mixed,Cisco
Wemindji,WhitemanPoint,M61,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_061-21,Mixed,Cisco
Wemindji,WhitemanPoint,M62,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_062-21,Mixed,Cisco
Wemindji,WhitemanPoint,M63,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_063-21,Mixed,Cisco
Wemindji,WhitemanPoint,M64,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_064-21,Mixed,Cisco
Wemindji,WhitemanPoint,M65,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_065-21,Mixed,Cisco
Wemindji,WhitemanPoint,M66,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_066-21,Mixed,Cisco
Wemindji,WhitemanPoint,M67,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_067-21,Mixed,Cisco
Wemindji,WhitemanPoint,M68,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_068-21,Mixed,Cisco
Wemindji,WhitemanPoint,M69,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_069-21,Mixed,Cisco
Wemindji,WhitemanPoint,M70,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_070-21,Mixed,Cisco
Wemindji,WhitemanPoint,M71,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_071-21,Mixed,Cisco
Wemindji,WhitemanPoint,M72,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_072-21,Mixed,Cisco
Wemindji,WhitemanPoint,M73,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_073-21,Mixed,Cisco
Wemindji,WhitemanPoint,M74,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_074-21,Mixed,Cisco
Wemindji,WhitemanPoint,M75,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_075-21,Mixed,Cisco
Wemindji,WhitemanPoint,M76,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_076-21,Mixed,Cisco
Wemindji,WhitemanPoint,M77,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_077-21,Mixed,Cisco
Wemindji,WhitemanPoint,M78,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_078-21,Mixed,Cisco
Wemindji,WhitemanPoint,M79,Cisco,06-09-2021,52.883406,-78.89101,coarWEMm_079-21,Mixed,Cisco
Wemindji,WhitemanPoint,M80,Cisco,06-09-2021,52.875473,-78.89101,coarWEMm_080-NA,Mixed,Cisco
Wemindji,WhitemanPoint,M81,Cisco,06-09-2021,52.875473,-78.89101,coarWEMm_081-NA,Mixed,Cisco
Puvirnituq,,coarPUVx_18-20,Cisco,2020,60.02739,-78.889472,coarPUVx_18-20,NA,Cisco
Puvirnituq,,coarPUVx_19-20,Cisco,2020,60.02739,-78.889472,coarPUVx_19-20,NA,Cisco
Puvirnituq,,coarPUVx_20-20,Cisco,2020,60.02739,-78.889472,coarPUVx_20-20,NA,Cisco
Puvirnituq,,coarPUVx_21-20,Cisco,2020,60.02739,-78.889472,coarPUVx_21-20,NA,Cisco
Puvirnituq,,coarPUVx_22-20,Cisco,2020,60.02739,-78.889472,coarPUVx_22-20,NA,Cisco
Puvirnituq,,coarPUVx_23-20,Cisco,2020,60.02739,-78.889472,coarPUVx_23-20,NA,Cisco
Puvirnituq,,coarPUVx_24-20,Cisco,2020,60.02739,-78.889472,coarPUVx_24-20,NA,Cisco
Puvirnituq,,coarPUVx_25-20,Cisco,2020,60.02739,-78.889472,coarPUVx_25-20,NA,Cisco
Puvirnituq,,coarPUVx_01-20,Cisco,2020,60.02739,-77.283208,coarPUVx_01-20,NA,Cisco
Puvirnituq,,coarPUVx_02-20,Cisco,2020,60.02739,-77.283208,coarPUVx_02-20,NA,Cisco
Puvirnituq,,coarPUVx_03-20,Cisco,2020,60.02739,-77.283208,coarPUVx_03-20,NA,Cisco
Puvirnituq,,coarPUVx_04-20,Cisco,2020,60.02739,-77.283208,coarPUVx_04-20,NA,Cisco
Puvirnituq,,coarPUVx_05-20,Cisco,2020,60.02739,-77.283208,coarPUVx_05-20,NA,Cisco
Puvirnituq,,coarPUVx_06-20,Cisco,2020,60.02739,-77.283208,coarPUVx_06-20,NA,Cisco
Puvirnituq,,coarPUVx_07-20,Cisco,2020,60.02739,-77.283208,coarPUVx_07-20,NA,Cisco
Puvirnituq,,coarPUVx_08-20,Cisco,2020,60.02739,-77.283208,coarPUVx_08-20,NA,Cisco
Puvirnituq,,coarPUVx_09-20,Cisco,2020,60.02739,-77.283208,coarPUVx_09-20,NA,Cisco
Puvirnituq,,coarPUVx_10-20,Cisco,2020,60.02739,-77.283208,coarPUVx_10-20,NA,Cisco
Puvirnituq,,coarPUVx_11-20,Cisco,2020,60.02739,-77.283208,coarPUVx_11-20,NA,Cisco
Puvirnituq,,coarPUVx_12-20,Cisco,2020,60.02739,-77.283208,coarPUVx_12-20,NA,Cisco
Puvirnituq,,coarPUVx_13-20,Cisco,2020,60.02739,-77.283208,coarPUVx_13-20,NA,Cisco
Puvirnituq,,coarPUVx_14-20,Cisco,2020,60.02739,-77.283208,coarPUVx_14-20,NA,Cisco
Puvirnituq,,coarPUVx_15-20,Cisco,2020,60.02739,-77.283208,coarPUVx_15-20,NA,Cisco
Puvirnituq,,coarPUVx_16-20,Cisco,2020,60.02739,-77.283208,coarPUVx_16-20,NA,Cisco
Puvirnituq,,coarPUVx_17-20,Cisco,2020,60.02739,-77.283208,coarPUVx_17-20,NA,Cisco
Eastmain,JamesBay,188,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_188-21,Mixed,Cisco
Eastmain,JamesBay,190,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_190-21,Mixed,Cisco
Eastmain,JamesBay,191,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_191-21,Mixed,Cisco
Eastmain,JamesBay,192,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_192-21,Mixed,Cisco
Eastmain,JamesBay,193,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_193-21,Mixed,Cisco
Eastmain,JamesBay,194,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_194-21,Mixed,Cisco
Eastmain,JamesBay,195,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_195-21,Mixed,Cisco
Eastmain,JamesBay,196,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_196-21,Mixed,Cisco
Eastmain,JamesBay,197,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_197-21,Mixed,Cisco
Eastmain,JamesBay,198,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_198-21,Mixed,Cisco
Eastmain,JamesBay,199,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_199-21,Mixed,Cisco
Eastmain,JamesBay,200,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_200-21,Mixed,Cisco
Eastmain,JamesBay,201,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_201-21,Mixed,Cisco
Eastmain,JamesBay,202,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_202-21,Mixed,Cisco
Eastmain,JamesBay,203,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_203-21,Mixed,Cisco
Eastmain,JamesBay,204,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_204-21,Mixed,Cisco
Eastmain,JamesBay,205,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_205-21,Mixed,Cisco
Eastmain,JamesBay,206,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_206-21,Mixed,Cisco
Eastmain,JamesBay,207,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_207-21,Mixed,Cisco
Eastmain,JamesBay,208,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_208-21,Mixed,Cisco
Eastmain,JamesBay,209,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_209-21,Mixed,Cisco
Eastmain,JamesBay,210,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_210-21,Mixed,Cisco
Eastmain,JamesBay,211,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_211-21,Mixed,Cisco
Eastmain,JamesBay,212,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_212-21,Mixed,Cisco
Eastmain,JamesBay,213,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_213-21,Mixed,Cisco
Eastmain,JamesBay,214,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_214-21,Mixed,Cisco
Eastmain,JamesBay,215,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_215-21,Mixed,Cisco
Eastmain,JamesBay,216,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_216-21,Mixed,Cisco
Eastmain,JamesBay,217,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_217-21,Mixed,Cisco
Eastmain,JamesBay,218,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_218-21,Mixed,Cisco
Eastmain,JamesBay,219,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_219-21,Mixed,Cisco
Eastmain,JamesBay,220,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_220-21,Mixed,Cisco
Eastmain,JamesBay,221,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_221-21,Mixed,Cisco
Eastmain,JamesBay,222,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_222-21,Mixed,Cisco
Eastmain,JamesBay,223,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_223-21,Mixed,Cisco
Eastmain,JamesBay,224,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_224-21,Mixed,Cisco
Eastmain,JamesBay,225,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_225-21,Mixed,Cisco
Eastmain,JamesBay,226,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_226-21,Mixed,Cisco
Eastmain,JamesBay,227,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_227-21,Mixed,Cisco
Eastmain,JamesBay,228,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_228-21,Mixed,Cisco
Eastmain,JamesBay,229,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_229-21,Mixed,Cisco
Eastmain,JamesBay,230,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_230-21,Mixed,Cisco
Eastmain,JamesBay,231,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_231-21,Mixed,Cisco
Eastmain,JamesBay,232,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_232-21,Mixed,Cisco
Eastmain,JamesBay,233,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_233-21,Mixed,Cisco
Eastmain,JamesBay,234,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_234-21,Mixed,Cisco
Eastmain,JamesBay,235,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_235-21,Mixed,Cisco
Eastmain,JamesBay,236,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_236-21,Mixed,Cisco
Eastmain,JamesBay,237,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_237-21,Mixed,Cisco
Eastmain,JamesBay,238,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_238-21,Mixed,Cisco
Eastmain,JamesBay,239,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_239-21,Mixed,Cisco
Eastmain,JamesBay,240,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_240-21,Mixed,Cisco
Eastmain,JamesBay,241,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_241-21,Mixed,Cisco
Eastmain,JamesBay,242,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_242-21,Mixed,Cisco
Eastmain,JamesBay,243,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_243-21,Mixed,Cisco
Eastmain,JamesBay,244,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_244-21,Mixed,Cisco
Eastmain,JamesBay,245,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_245-21,Mixed,Cisco
Eastmain,JamesBay,246,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_246-21,Mixed,Cisco
Eastmain,JamesBay,247,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_247-21,Mixed,Cisco
Eastmain,JamesBay,248,Cisco,13-07-2021,52.395776,-78.585771,coarEASm_248-21,Mixed,Cisco
Waskaganish,Upichun,2968,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2968-21,Mixed,Cisco
Waskaganish,Upichun,2969,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2969-21,Mixed,Cisco
Waskaganish,Upichun,2970,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2970-21,Mixed,Cisco
Waskaganish,Upichun,2971,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2971-21,Mixed,Cisco
Waskaganish,Upichun,2972,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2972-21,Mixed,Cisco
Waskaganish,Upichun,2973,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2973-21,Mixed,Cisco
Waskaganish,Upichun,2974,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2974-21,Mixed,Cisco
Waskaganish,Upichun,2975,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2975-21,Mixed,Cisco
Waskaganish,Upichun,2976,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2976-21,Mixed,Cisco
Waskaganish,Upichun,2977,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2977-21,Mixed,Cisco
Waskaganish,Upichun,2978,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2978-21,Mixed,Cisco
Waskaganish,Upichun,2979,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2979-21,Mixed,Cisco
Waskaganish,Upichun,2980,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2980-21,Mixed,Cisco
Waskaganish,Upichun,2981,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2981-21,Mixed,Cisco
Waskaganish,Upichun,2982,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2982-21,Mixed,Cisco
Waskaganish,Upichun,2983,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2983-21,Mixed,Cisco
Waskaganish,Upichun,2984,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2984-21,Mixed,Cisco
Waskaganish,Upichun,2985,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2985-21,Mixed,Cisco
Waskaganish,Upichun,2986,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2986-21,Mixed,Cisco
Waskaganish,Upichun,2987,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2987-21,Mixed,Cisco
Waskaganish,Upichun,2988,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2988-21,Mixed,Cisco
Waskaganish,Upichun,2989,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2989-21,Mixed,Cisco
Waskaganish,Upichun,2990,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2990-21,Mixed,Cisco
Waskaganish,Upichun,2991,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2991-21,Mixed,Cisco
Waskaganish,Upichun,2992,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2992-21,Mixed,Cisco
Waskaganish,Upichun,2993,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2993-21,Mixed,Cisco
Waskaganish,Upichun,2994,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2994-21,Mixed,Cisco
Waskaganish,Upichun,2995,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2995-21,Mixed,Cisco
Waskaganish,Upichun,2996,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2996-21,Mixed,Cisco
Waskaganish,Upichun,2997,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2997-21,Mixed,Cisco
Waskaganish,Upichun,2998,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2998-21,Mixed,Cisco
Waskaganish,Upichun,2999,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_2999-21,Mixed,Cisco
Waskaganish,Upichun,3000,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3000-21,Mixed,Cisco
Waskaganish,Upichun,3012,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3012-21,Mixed,Cisco
Waskaganish,Upichun,3013,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3013-21,Mixed,Cisco
Waskaganish,Upichun,3276,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3276-21,Mixed,Cisco
Waskaganish,Upichun,3277,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3277-21,Mixed,Cisco
Waskaganish,Upichun,3278,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3278-21,Mixed,Cisco
Waskaganish,Upichun,3279,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3279-21,Mixed,Cisco
Waskaganish,Upichun,3280,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3280-21,Mixed,Cisco
Waskaganish,Upichun,3281,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3281-21,Mixed,Cisco
Waskaganish,Upichun,3282,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3282-21,Mixed,Cisco
Waskaganish,Upichun,3283,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3283-21,Mixed,Cisco
Waskaganish,Upichun,3284,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3284-21,Mixed,Cisco
Waskaganish,Upichun,3285,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3285-21,Mixed,Cisco
Waskaganish,Upichun,3286,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3286-21,Mixed,Cisco
Waskaganish,Upichun,3287,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3287-21,Mixed,Cisco
Waskaganish,Upichun,3288,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3288-21,Mixed,Cisco
Waskaganish,Upichun,3289,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3289-21,Mixed,Cisco
Waskaganish,Upichun,3290,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3290-21,Mixed,Cisco
Waskaganish,Upichun,3291,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3291-21,Mixed,Cisco
Waskaganish,Upichun,3292,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3292-21,Mixed,Cisco
Waskaganish,Upichun,3293,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3293-21,Mixed,Cisco
Waskaganish,Upichun,3294,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3294-21,Mixed,Cisco
Waskaganish,Upichun,3295,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3295-21,Mixed,Cisco
Waskaganish,Upichun,3296,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3296-21,Mixed,Cisco
Waskaganish,Upichun,3297,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3297-21,Mixed,Cisco
Waskaganish,Upichun,3298,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3298-21,Mixed,Cisco
Waskaganish,Upichun,3299,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3299-21,Mixed,Cisco
Waskaganish,Upichun,3300,Cisco,28-07-2021,51.95576,-78.872863,coarWASm_3300-21,Mixed,Cisco
Waskaganish,Upichun,3301,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3301-21,Mixed,Cisco
Waskaganish,Upichun,3302,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3302-21,Mixed,Cisco
Waskaganish,Upichun,3303,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3303-21,Mixed,Cisco
Waskaganish,Upichun,3304,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3304-21,Mixed,Cisco
Waskaganish,Upichun,3305,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3305-21,Mixed,Cisco
Waskaganish,Upichun,3306,Cisco,04-08-2021,51.95576,-78.872863,coarWASm_3306-21,Mixed,Cisco
